Date,Adj Close,Rtns,Scaled,,,,Mean,0.000304407,,,
3/21/86,233.339996,-0.013528355,-1.156143415,,,,,,,,
3/24/86,235.330002,0.008528354,0.687358121,,,,,,,,
3/25/86,234.720001,-0.002592109,-0.242091061,,,,,,,,
3/26/86,237.300003,0.010991829,0.893255557,,,,,,,,
3/27/86,238.970001,0.007037497,0.56275218,,,,,,,,
3/31/86,238.899994,-0.000292953,-0.049927425,,,,,,,,
4/1/86,235.139999,-0.015738782,-1.340891112,,,,,,,,
4/2/86,235.710007,0.002424122,0.17716592,,,,,,,,
4/3/86,232.470001,-0.01374573,-1.174311594,,,,,,,,
4/4/86,228.690002,-0.016260158,-1.384467755,,,,,,,,
4/7/86,228.630005,-0.000262351,-0.047369681,,,,,,,,
4/8/86,233.520004,0.021388264,1.762190531,,,,,,,,
4/9/86,233.75,0.000984909,0.056876411,,,,,,,,
4/10/86,236.440002,0.01150803,0.936399715,,,,,,,,
4/11/86,235.970001,-0.001987824,-0.191584837,,,,,,,,
4/14/86,237.279999,0.005551545,0.438556182,,,,,,,,
4/15/86,237.729996,0.001896481,0.133065654,,,,,,,,
4/16/86,242.220001,0.018886994,1.55313414,,,,,,,,
4/17/86,243.029999,0.003344059,0.254054356,,,,,,,,
4/18/86,242.380005,-0.002674542,-0.248980845,,,,,,,,
4/21/86,244.740005,0.009736777,0.788358227,,,,,,,,
4/22/86,242.419998,-0.009479476,-0.81773777,,,,,,,,
4/23/86,241.75,-0.00276379,-0.256440191,,,,,,,,
4/24/86,242.020004,0.001116873,0.06790594,,,,,,,,
4/25/86,242.289993,0.001115565,0.067796618,,,,,,,,
4/28/86,243.080002,0.003260593,0.247078233,,,,,,,,
4/29/86,240.509995,-0.01057268,-0.909107827,,,,,,,,
4/30/86,235.520004,-0.020747541,-1.759523585,,,,,,,,
5/1/86,235.160004,-0.001528533,-0.153197262,,,,,,,,
5/2/86,234.789993,-0.001573444,-0.156950927,,,,,,,,
5/5/86,237.729996,0.012521841,1.021134141,,,,,,,,
5/6/86,237.240005,-0.002061124,-0.197711296,,,,,,,,
5/7/86,236.080002,-0.004889576,-0.434113537,,,,,,,,
5/8/86,237.130005,0.004447658,0.346293204,,,,,,,,
5/9/86,237.850006,0.003036313,0.22833294,,,,,,,,
5/12/86,237.580002,-0.001135186,-0.120321323,,,,,,,,
5/13/86,236.410004,-0.004924648,-0.437044911,,,,,,,,
5/14/86,237.539993,0.004779785,0.374052448,,,,,,,,
5/15/86,234.429993,-0.013092532,-1.119717306,,,,,,,,
5/16/86,232.759995,-0.007123653,-0.620837917,,,,,,,,
5/19/86,233.199997,0.001890368,0.132554716,,,,,,,,
5/20/86,236.110001,0.012478576,1.017518076,,,,,,,,
5/21/86,235.449997,-0.002795324,-0.25907581,,,,,,,,
5/22/86,240.119995,0.019834351,1.632314361,,,,,,,,
5/23/86,241.350006,0.005122485,0.402695314,,,,,,,,
5/27/86,244.75,0.0140874,1.151983652,,,,,,,,
5/28/86,246.630005,0.007681328,0.61656364,,,,,,,,
5/29/86,247.979996,0.00547375,0.432054101,,,,,,,,
5/30/86,247.350006,-0.002540487,-0.237776511,,,,,,,,
6/2/86,245.039993,-0.009339046,-0.806000592,,,,,,,,
6/3/86,245.509995,0.001918062,0.134869434,,,,,,,,
6/4/86,243.940002,-0.006394823,-0.559922231,,,,,,,,
6/5/86,245.649994,0.007009888,0.560444607,,,,,,,,
6/6/86,245.669998,8.14329E-05,-0.01863621,,,,,,,,
6/9/86,239.960007,-0.023242525,-1.968054524,,,,,,,,
6/10/86,239.580002,-0.001583618,-0.15780131,,,,,,,,
6/11/86,241.130005,0.006469668,0.515292981,,,,,,,,
6/12/86,241.490005,0.001492971,0.099340222,,,,,,,,
6/13/86,245.729996,0.017557625,1.442025389,,,,,,,,
6/16/86,246.130005,0.00162784,0.110612581,,,,,,,,
6/17/86,244.350006,-0.007231946,-0.62988906,,,,,,,,
6/18/86,244.990005,0.00261919,0.193469704,,,,,,,,
6/19/86,244.059998,-0.003796102,-0.342720885,,,,,,,,
6/20/86,247.580002,0.014422699,1.180008034,,,,,,,,
6/23/86,245.259995,-0.009370737,-0.808649328,,,,,,,,
6/24/86,247.029999,0.007216848,0.577742337,,,,,,,,
6/25/86,248.929993,0.007691349,0.617401227,,,,,,,,
6/26/86,248.740005,-0.000763219,-0.089232255,,,,,,,,
6/27/86,249.600006,0.003457429,0.263529852,,,,,,,,
6/30/86,250.839996,0.004967909,0.389775825,,,,,,,,
7/1/86,252.039993,0.004783914,0.374397557,,,,,,,,
7/2/86,252.699997,0.002618648,0.193424427,,,,,,,,
7/3/86,251.789993,-0.003601124,-0.326424616,,,,,,,,
7/7/86,244.050003,-0.030739863,-2.594682716,,,,,,,,
7/8/86,241.589996,-0.01007993,-0.867923785,,,,,,,,
7/9/86,242.820007,0.005091316,0.400090227,,,,,,,,
7/10/86,243.009995,0.000782423,0.039952612,,,,,,,,
7/11/86,242.220001,-0.00325087,-0.297150399,,,,,,,,
7/14/86,238.110001,-0.016968046,-1.443633032,,,,,,,,
7/15/86,233.660004,-0.018688829,-1.587456227,,,,,,,,
7/16/86,235.009995,0.005777587,0.457448818,,,,,,,,
7/17/86,236.070007,0.004510498,0.351545375,,,,,,,,
7/18/86,236.360001,0.001228424,0.077229376,,,,,,,,
7/21/86,236.240005,-0.000507683,-0.067874585,,,,,,,,
7/22/86,238.179993,0.008211937,0.66091198,,,,,,,,
7/23/86,238.669998,0.002057289,0.146505976,,,,,,,,
7/24/86,237.949997,-0.003016722,-0.277580245,,,,,,,,
7/25/86,240.220001,0.009539836,0.77189792,,,,,,,,
7/28/86,236.009995,-0.017525626,-1.490235692,,,,,,,,
7/29/86,234.550003,-0.006186145,-0.542480876,,,,,,,,
7/30/86,236.589996,0.008697476,0.701493376,,,,,,,,
7/31/86,236.119995,-0.001986563,-0.191479506,,,,,,,,
8/1/86,234.910004,-0.005124475,-0.453746423,,,,,,,,
8/4/86,235.990005,0.00459751,0.358817852,,,,,,,,
8/5/86,237.029999,0.004406941,0.342890102,,,,,,,,
8/6/86,236.839996,-0.000801599,-0.092440089,,,,,,,,
8/7/86,237.039993,0.000844439,0.045135925,,,,,,,,
8/8/86,236.880005,-0.000674941,-0.081854003,,,,,,,,
8/11/86,240.679993,0.016041827,1.315334828,,,,,,,,
8/12/86,243.339996,0.011052032,0.898287374,,,,,,,,
8/13/86,245.669998,0.009575089,0.77484431,,,,,,,,
8/14/86,246.25,0.002360899,0.171881735,,,,,,,,
8/15/86,247.149994,0.003654798,0.280025936,,,,,,,,
8/18/86,247.380005,0.000930653,0.052341713,,,,,,,,
8/19/86,246.509995,-0.003516897,-0.319384925,,,,,,,,
8/20/86,249.770004,0.013224652,1.079875163,,,,,,,,
8/21/86,249.669998,-0.000400392,-0.058907208,,,,,,,,
8/22/86,250.190002,0.002082765,0.148635312,,,,,,,,
8/25/86,247.809998,-0.009512786,-0.820521841,,,,,,,,
8/26/86,252.839996,0.020297801,1.6710495,,,,,,,,
8/27/86,253.300003,0.00181936,0.126619886,,,,,,,,
8/28/86,252.839996,-0.001816056,-0.177228496,,,,,,,,
8/29/86,252.929993,0.000355944,0.004307487,,,,,,,,
9/2/86,248.520004,-0.017435611,-1.482712205,,,,,,,,
9/3/86,250.080002,0.006277153,0.499202557,,,,,,,,
9/4/86,253.830002,0.014995201,1.227857796,,,,,,,,
9/5/86,250.470001,-0.01323721,-1.131809477,,,,,,,,
9/8/86,248.139999,-0.009302519,-0.80294771,,,,,,,,
9/9/86,247.669998,-0.001894096,-0.183751089,,,,,,,,
9/10/86,247.059998,-0.002462955,-0.231296345,,,,,,,,
9/11/86,235.179993,-0.048085506,-4.044432954,,,,,,,,
9/12/86,230.669998,-0.01917678,-1.628239249,,,,,,,,
9/15/86,231.940002,0.005505718,0.434726,,,,,,,,
9/16/86,231.720001,-0.000948525,-0.104720219,,,,,,,,
9/17/86,231.679993,-0.000172657,-0.039873039,,,,,,,,
9/18/86,232.309998,0.00271929,0.20183607,,,,,,,,
9/19/86,232.210007,-0.000430421,-0.061416968,,,,,,,,
9/22/86,234.929993,0.011713475,0.95357079,,,,,,,,
9/23/86,235.669998,0.003149896,0.237826171,,,,,,,,
9/24/86,236.279999,0.002588369,0.190893743,,,,,,,,
9/25/86,231.830002,-0.018833575,-1.599554112,,,,,,,,
9/26/86,232.229996,0.001725376,0.118764716,,,,,,,,
9/29/86,229.910004,-0.009990062,-0.860412571,,,,,,,,
9/30/86,231.320007,0.006132848,0.487141523,,,,,,,,
10/1/86,233.600006,0.009856471,0.798362303,,,,,,,,
10/2/86,233.919998,0.001369829,0.089048017,,,,,,,,
10/3/86,233.710007,-0.000897704,-0.100472586,,,,,,,,
10/6/86,234.779999,0.004578289,0.357211409,,,,,,,,
10/7/86,234.410004,-0.001575922,-0.157158085,,,,,,,,
10/8/86,236.679993,0.00968384,0.783933778,,,,,,,,
10/9/86,235.850006,-0.00350679,-0.318540169,,,,,,,,
10/10/86,235.479996,-0.001568836,-0.156565832,,,,,,,,
10/13/86,235.910004,0.001826091,0.12718249,,,,,,,,
10/14/86,235.369995,-0.002289047,-0.216761089,,,,,,,,
10/15/86,238.800003,0.014572835,1.19255634,,,,,,,,
10/16/86,239.529999,0.003056935,0.230056469,,,,,,,,
10/17/86,238.839996,-0.002880654,-0.266207664,,,,,,,,
10/20/86,235.970001,-0.012016392,-1.029773415,,,,,,,,
10/21/86,235.880005,-0.000381387,-0.057318777,,,,,,,,
10/22/86,236.259995,0.001610946,0.109200636,,,,,,,,
10/23/86,239.279999,0.012782545,1.042923783,,,,,,,,
10/24/86,238.259995,-0.004262805,-0.381727985,,,,,,,,
10/27/86,238.770004,0.002140557,0.153465515,,,,,,,,
10/28/86,239.259995,0.002052146,0.146076183,,,,,,,,
10/29/86,240.940002,0.007021679,0.561430172,,,,,,,,
10/30/86,243.710007,0.011496659,0.935449316,,,,,,,,
10/31/86,243.979996,0.001107829,0.067150053,,,,,,,,
11/3/86,245.800003,0.007459657,0.59803634,,,,,,,,
11/4/86,246.199997,0.001627315,0.11056873,,,,,,,,
11/5/86,246.580002,0.001543481,0.103561882,,,,,,,,
11/6/86,245.869995,-0.002879418,-0.266104412,,,,,,,,
11/7/86,245.770004,-0.000406682,-0.059432931,,,,,,,,
11/10/86,246.130005,0.001464788,0.096984737,,,,,,,,
11/11/86,247.080002,0.003859737,0.297154727,,,,,,,,
11/12/86,246.639999,-0.001780812,-0.174282785,,,,,,,,
11/13/86,243.020004,-0.014677242,-1.252167501,,,,,,,,
11/14/86,244.5,0.006090017,0.483561759,,,,,,,,
11/17/86,243.210007,-0.005276045,-0.466414659,,,,,,,,
11/18/86,236.779999,-0.02643809,-2.235140117,,,,,,,,
11/19/86,237.660004,0.003716551,0.285187279,,,,,,,,
11/20/86,242.050003,0.018471762,1.518429007,,,,,,,,
11/21/86,245.860001,0.015740541,1.290153341,,,,,,,,
11/24/86,247.449997,0.006467079,0.5150766,,,,,,,,
11/25/86,248.169998,0.002909683,0.217749148,,,,,,,,
11/26/86,248.770004,0.002417722,0.176631002,,,,,,,,
11/28/86,249.220001,0.001808888,0.125744602,,,,,,,,
12/1/86,249.050003,-0.00068212,-0.082454046,,,,,,,,
12/2/86,254,0.019875515,1.635754786,,,,,,,,
12/3/86,253.850006,-0.000590528,-0.074798724,,,,,,,,
12/4/86,253.039993,-0.003190912,-0.292139061,,,,,,,,
12/5/86,251.169998,-0.007390116,-0.643108922,,,,,,,,
12/8/86,251.160004,-3.97898E-05,-0.028768015,,,,,,,,
12/9/86,249.279999,-0.007485288,-0.651063385,,,,,,,,
12/10/86,250.960007,0.006739442,0.537840708,,,,,,,,
12/11/86,248.169998,-0.011117345,-0.954631005,,,,,,,,
12/12/86,247.350006,-0.003304154,-0.301603883,,,,,,,,
12/15/86,248.210007,0.003476859,0.26515375,,,,,,,,
12/16/86,250.039993,0.007372733,0.590771217,,,,,,,,
12/17/86,247.559998,-0.009918393,-0.854422519,,,,,,,,
12/18/86,246.779999,-0.003150747,-0.288782104,,,,,,,,
12/19/86,249.729996,0.011953955,0.973670167,,,,,,,,
12/22/86,248.75,-0.003924222,-0.3534292,,,,,,,,
12/23/86,246.339996,-0.009688458,-0.835204529,,,,,,,,
12/24/86,246.75,0.001664383,0.113666853,,,,,,,,
12/26/86,246.919998,0.000688948,0.032139977,,,,,,,,
12/29/86,244.669998,-0.009112263,-0.787046092,,,,,,,,
12/30/86,243.369995,-0.005313291,-0.469527719,,,,,,,,
12/31/86,242.169998,-0.004930752,-0.437555012,,,,,,,,
1/2/87,246.449997,0.017673531,1.451712816,,,,,,,,
1/5/87,252.190002,0.023290749,1.921200343,,,,,,,,
1/6/87,252.779999,0.002339494,0.170092722,,,,,,,,
1/7/87,255.330002,0.010087835,0.81769973,,,,,,,,
1/8/87,257.279999,0.007637164,0.612872386,,,,,,,,
1/9/87,258.730011,0.00563593,0.445609094,,,,,,,,
1/12/87,260.299988,0.006068013,0.481722625,,,,,,,,
1/13/87,259.950012,-0.00134451,-0.137816659,,,,,,,,
1/14/87,262.640015,0.010348155,0.839457266,,,,,,,,
1/15/87,265.48999,0.01085126,0.8815068,,,,,,,,
1/16/87,266.279999,0.002975664,0.22326386,,,,,,,,
1/19/87,269.339996,0.011491652,0.935030819,,,,,,,,
1/20/87,269.040009,-0.001113786,-0.118532672,,,,,,,,
1/21/87,267.839996,-0.004460351,-0.398238927,,,,,,,,
1/22/87,273.910004,0.022662814,1.868717488,,,,,,,,
1/23/87,270.100006,-0.013909671,-1.188013825,,,,,,,,
1/26/87,269.609985,-0.001814221,-0.177075091,,,,,,,,
1/27/87,273.75,0.01535557,1.257977433,,,,,,,,
1/28/87,275.399994,0.006027375,0.478326149,,,,,,,,
1/29/87,274.23999,-0.00421207,-0.377487525,,,,,,,,
1/30/87,274.079987,-0.000583442,-0.074206473,,,,,,,,
2/2/87,276.450012,0.008647202,0.697291475,,,,,,,,
2/3/87,275.98999,-0.001664033,-0.164522415,,,,,,,,
2/4/87,279.640015,0.013225208,1.079921592,,,,,,,,
2/5/87,281.160004,0.00543552,0.428858862,,,,,,,,
2/6/87,280.040009,-0.003983479,-0.358381895,,,,,,,,
2/9/87,278.160004,-0.006713344,-0.586544255,,,,,,,,
2/10/87,275.070007,-0.011108703,-0.953908738,,,,,,,,
2/11/87,277.540009,0.00897954,0.725068276,,,,,,,,
2/12/87,275.619995,-0.006917972,-0.603647052,,,,,,,,
2/13/87,279.700012,0.014803052,1.211797896,,,,,,,,
2/17/87,285.48999,0.020700671,1.704721438,,,,,,,,
2/18/87,285.420013,-0.000245112,-0.045928856,,,,,,,,
2/19/87,285.570007,0.00052552,0.018480645,,,,,,,,
2/20/87,285.480011,-0.000315145,-0.051782239,,,,,,,,
2/23/87,282.380005,-0.010858925,-0.933032225,,,,,,,,
2/24/87,282.880005,0.001770664,0.12254983,,,,,,,,
2/25/87,284,0.003959258,0.305472753,,,,,,,,
2/26/87,282.959991,-0.003662004,-0.33151294,,,,,,,,
2/27/87,284.200012,0.004382319,0.34083222,,,,,,,,
3/2/87,283,-0.004222421,-0.37835265,,,,,,,,
3/3/87,284.119995,0.00395758,0.305332441,,,,,,,,
3/4/87,288.619995,0.015838378,1.2983306,,,,,,,,
3/5/87,290.519989,0.00658303,0.524767787,,,,,,,,
3/6/87,290.660004,0.000481946,0.01483872,,,,,,,,
3/9/87,288.299988,-0.008119507,-0.704071468,,,,,,,,
3/10/87,290.859985,0.008879629,0.716717765,,,,,,,,
3/11/87,290.309998,-0.001890899,-0.183483919,,,,,,,,
3/12/87,291.220001,0.003134591,0.236546963,,,,,,,,
3/13/87,289.890015,-0.004566946,-0.407148102,,,,,,,,
3/16/87,288.230011,-0.005726323,-0.504048973,,,,,,,,
3/17/87,292.470001,0.014710439,1.204057331,,,,,,,,
3/18/87,292.779999,0.001059931,0.063146733,,,,,,,,
3/19/87,294.079987,0.004440153,0.345665977,,,,,,,,
3/20/87,298.170013,0.013907869,1.136978481,,,,,,,,
3/23/87,301.160004,0.010027806,0.812682462,,,,,,,,
3/24/87,301.640015,0.001593874,0.107773712,,,,,,,,
3/25/87,300.380005,-0.004177198,-0.374572918,,,,,,,,
3/26/87,300.929993,0.001830974,0.127590583,,,,,,,,
3/27/87,296.130005,-0.015950514,-1.358587646,,,,,,,,
3/30/87,289.200012,-0.02340186,-1.981371803,,,,,,,,
3/31/87,291.700012,0.008644536,0.697068678,,,,,,,,
4/1/87,292.380005,0.002331138,0.169394331,,,,,,,,
4/2/87,293.630005,0.004275258,0.331884049,,,,,,,,
4/3/87,300.410004,0.02309028,1.904445126,,,,,,,,
4/6/87,301.950012,0.005126354,0.403018703,,,,,,,,
4/7/87,296.690002,-0.017420135,-1.481418717,,,,,,,,
4/8/87,297.26001,0.001921224,0.135133693,,,,,,,,
4/9/87,292.859985,-0.014801941,-1.262589801,,,,,,,,
4/10/87,292.48999,-0.001263385,-0.13103623,,,,,,,,
4/13/87,285.619995,-0.023487966,-1.988568544,,,,,,,,
4/14/87,279.160004,-0.022617433,-1.915809277,,,,,,,,
4/15/87,284.440002,0.018913877,1.555381032,,,,,,,,
4/16/87,286.910004,0.008683736,0.700345027,,,,,,,,
4/20/87,286.089996,-0.002858067,-0.264319854,,,,,,,,
4/21/87,293.070007,0.024397956,2.013740764,,,,,,,,
4/22/87,287.190002,-0.020063483,-1.702349925,,,,,,,,
4/23/87,286.820007,-0.001288328,-0.133120966,,,,,,,,
4/24/87,281.519989,-0.018478551,-1.569881169,,,,,,,,
4/27/87,281.829987,0.001101158,0.066592499,,,,,,,,
4/28/87,282.51001,0.002412884,0.176226643,,,,,,,,
4/29/87,284.570007,0.007291766,0.584004059,,,,,,,,
4/30/87,288.359985,0.013318262,1.087699087,,,,,,,,
5/1/87,288.029999,-0.001144354,-0.121087612,,,,,,,,
5/4/87,289.359985,0.004617526,0.360490822,,,,,,,,
5/5/87,295.339996,0.020666337,1.701851788,,,,,,,,
5/6/87,295.470001,0.000440188,0.011348533,,,,,,,,
5/7/87,294.709991,-0.002572207,-0.240427655,,,,,,,,
5/8/87,293.369995,-0.004546829,-0.405466745,,,,,,,,
5/11/87,291.570007,-0.006135556,-0.538252651,,,,,,,,
5/12/87,293.299988,0.00593333,0.470465812,,,,,,,,
5/13/87,293.980011,0.002318524,0.168340029,,,,,,,,
5/14/87,294.23999,0.000884342,0.048471033,,,,,,,,
5/15/87,287.429993,-0.023144363,-1.959850121,,,,,,,,
5/18/87,286.649994,-0.002713701,-0.252253719,,,,,,,,
5/19/87,279.619995,-0.024524679,-2.07521706,,,,,,,,
5/20/87,278.209991,-0.005042572,-0.44690098,,,,,,,,
5/21/87,280.170013,0.007045117,0.5633891,,,,,,,,
5/22/87,282.160004,0.007102798,0.568210062,,,,,,,,
5/26/87,289.109985,0.024631347,2.033247652,,,,,,,,
5/27/87,288.730011,-0.001314289,-0.135290744,,,,,,,,
5/28/87,290.76001,0.007030786,0.562191318,,,,,,,,
5/29/87,290.100006,-0.002269927,-0.215163069,,,,,,,,
6/1/87,289.829987,-0.000930779,-0.10323697,,,,,,,,
6/2/87,288.459991,-0.004726895,-0.420516682,,,,,,,,
6/3/87,293.470001,0.017368128,1.426187183,,,,,,,,
6/4/87,295.089996,0.005520138,0.435931237,,,,,,,,
6/5/87,293.450012,-0.005557572,-0.489944739,,,,,,,,
6/8/87,296.720001,0.011143257,0.905911991,,,,,,,,
6/9/87,297.279999,0.001887294,0.132297842,,,,,,,,
6/10/87,297.470001,0.000639135,0.02797656,,,,,,,,
6/11/87,298.730011,0.004235755,0.32858236,,,,,,,,
6/12/87,301.619995,0.009674234,0.78313089,,,,,,,,
6/15/87,303.140015,0.00503952,0.395761118,,,,,,,,
6/16/87,304.76001,0.005344049,0.421213651,,,,,,,,
6/17/87,304.809998,0.000164024,-0.01173323,,,,,,,,
6/18/87,305.690002,0.002887058,0.215858126,,,,,,,,
6/19/87,306.970001,0.004187245,0.324527921,,,,,,,,
6/22/87,309.649994,0.008730472,0.704251192,,,,,,,,
6/23/87,308.429993,-0.003939935,-0.354742516,,,,,,,,
6/24/87,306.859985,-0.005090322,-0.450891922,,,,,,,,
6/25/87,308.959991,0.006843532,0.546540556,,,,,,,,
6/26/87,307.160004,-0.005825955,-0.512376182,,,,,,,,
6/29/87,307.899994,0.002409135,0.175913344,,,,,,,,
6/30/87,304,-0.012666431,-1.084103727,,,,,,,,
7/1/87,302.940002,-0.003486836,-0.316872384,,,,,,,,
7/2/87,305.630005,0.008879656,0.716720001,,,,,,,,
7/6/87,304.920013,-0.002323044,-0.219602606,,,,,,,,
7/7/87,307.399994,0.008133218,0.65433267,,,,,,,,
7/8/87,308.290009,0.002895299,0.216546977,,,,,,,,
7/9/87,307.519989,-0.002497713,-0.234201451,,,,,,,,
7/10/87,308.369995,0.002764067,0.205578607,,,,,,,,
7/13/87,307.630005,-0.002399682,-0.226008022,,,,,,,,
7/14/87,310.679993,0.009914469,0.803209719,,,,,,,,
7/15/87,310.420013,-0.00083681,-0.095382997,,,,,,,,
7/16/87,312.700012,0.007344884,0.588443635,,,,,,,,
7/17/87,314.589996,0.00604408,0.479722356,,,,,,,,
7/20/87,311.390015,-0.01017191,-0.875611429,,,,,,,,
7/21/87,308.549988,-0.009120482,-0.787733016,,,,,,,,
7/22/87,308.470001,-0.000259235,-0.047109276,,,,,,,,
7/23/87,307.809998,-0.002139602,-0.204270486,,,,,,,,
7/24/87,309.269989,0.004743157,0.370991034,,,,,,,,
7/27/87,310.649994,0.004462137,0.347503382,,,,,,,,
7/28/87,312.329987,0.005407993,0.426558123,,,,,,,,
7/29/87,315.649994,0.010629805,0.86299764,,,,,,,,
7/30/87,318.049988,0.007603339,0.610045346,,,,,,,,
7/31/87,318.660004,0.001917988,0.134863198,,,,,,,,
8/3/87,317.570007,-0.003420564,-0.311333421,,,,,,,,
8/4/87,316.230011,-0.004219529,-0.378111004,,,,,,,,
8/5/87,318.450012,0.00702021,0.561307329,,,,,,,,
8/6/87,322.089996,0.011430315,0.929904307,,,,,,,,
8/7/87,323,0.00282531,0.21069724,,,,,,,,
8/10/87,328,0.015479876,1.268366951,,,,,,,,
8/11/87,333.329987,0.01624996,1.332730653,,,,,,,,
8/12/87,332.390015,-0.002819944,-0.261133561,,,,,,,,
8/13/87,334.649994,0.006799178,0.54283351,,,,,,,,
8/14/87,333.98999,-0.001972222,-0.19028084,,,,,,,,
8/17/87,334.109985,0.000359277,0.004586039,,,,,,,,
8/18/87,329.25,-0.014546063,-1.24120356,,,,,,,,
8/19/87,329.829987,0.00176154,0.121787266,,,,,,,,
8/20/87,334.839996,0.015189671,1.244111583,,,,,,,,
8/21/87,335.899994,0.003165685,0.239145845,,,,,,,,
8/24/87,333.329987,-0.007651108,-0.66492259,,,,,,,,
8/25/87,336.769989,0.01032011,0.837113235,,,,,,,,
8/26/87,334.570007,-0.006532595,-0.571437227,,,,,,,,
8/27/87,331.380005,-0.009534632,-0.822347741,,,,,,,,
8/28/87,327.040009,-0.013096735,-1.120068551,,,,,,,,
8/31/87,329.799988,0.00843927,0.679912521,,,,,,,,
9/1/87,323.399994,-0.019405683,-1.64737097,,,,,,,,
9/2/87,321.679993,-0.005318494,-0.46996257,,,,,,,,
9/3/87,320.209991,-0.004569765,-0.407383726,,,,,,,,
9/4/87,316.700012,-0.010961491,-0.941604725,,,,,,,,
9/8/87,313.559998,-0.00991479,-0.854121322,,,,,,,,
9/9/87,313.920013,0.001148153,0.070520381,,,,,,,,
9/10/87,317.130005,0.010225509,0.82920653,,,,,,,,
9/11/87,321.980011,0.015293431,1.252783889,,,,,,,,
9/14/87,323.079987,0.003416287,0.260091136,,,,,,,,
9/15/87,317.73999,-0.016528405,-1.406887875,,,,,,,,
9/16/87,314.859985,-0.009064031,-0.783014813,,,,,,,,
9/17/87,314.929993,0.000222346,-0.006858647,,,,,,,,
9/18/87,314.859985,-0.000222297,-0.044021985,,,,,,,,
9/21/87,310.540009,-0.013720308,-1.172186869,,,,,,,,
9/22/87,319.5,0.028852936,2.3860884,,,,,,,,
9/23/87,321.190002,0.005289521,0.416656233,,,,,,,,
9/24/87,319.720001,-0.004576733,-0.407966136,,,,,,,,
9/25/87,320.160004,0.001376214,0.089581662,,,,,,,,
9/28/87,323.200012,0.009495277,0.768173677,,,,,,,,
9/29/87,321.690002,-0.00467206,-0.415933583,,,,,,,,
9/30/87,321.829987,0.000435155,0.010927906,,,,,,,,
10/1/87,327.329987,0.017089769,1.402921893,,,,,,,,
10/2/87,328.070007,0.002260777,0.16351352,,,,,,,,
10/5/87,328.079987,3.04203E-05,-0.022899847,,,,,,,,
10/6/87,319.220001,-0.027005567,-2.282569892,,,,,,,,
10/7/87,318.540009,-0.002130167,-0.203481939,,,,,,,,
10/8/87,314.160004,-0.013750251,-1.17468948,,,,,,,,
10/9/87,311.070007,-0.009835743,-0.847514581,,,,,,,,
10/12/87,309.390015,-0.005400688,-0.476832318,,,,,,,,
10/13/87,314.519989,0.016580929,1.360393073,,,,,,,,
10/14/87,305.230011,-0.029537003,-2.494147579,,,,,,,,
10/15/87,298.079987,-0.023425036,-1.983308834,,,,,,,,
10/16/87,282.700012,-0.051596805,-4.337907631,,,,,,,,
10/19/87,224.839996,-0.204669309,-17.13172016,,,,,,,,
10/20/87,236.830002,0.053326838,4.431619143,,,,,,,,
10/21/87,258.380005,0.090993552,7.579806202,,,,,,,,
10/22/87,248.25,-0.039205839,-3.302269695,,,,,,,,
10/23/87,248.220001,-0.000120842,-0.035542357,,,,,,,,
10/26/87,227.669998,-0.082789473,-6.944993374,,,,,,,,
10/27/87,233.190002,0.024245636,2.001009922,,,,,,,,
10/28/87,233.279999,0.000385939,0.00681439,,,,,,,,
10/29/87,244.770004,0.049254137,4.091222461,,,,,,,,
10/30/87,251.789993,0.02867994,2.371629371,,,,,,,,
11/2/87,255.75,0.01572742,1.289056695,,,,,,,,
11/3/87,250.820007,-0.01927661,-1.636583041,,,,,,,,
11/4/87,248.960007,-0.007415676,-0.645245228,,,,,,,,
11/5/87,254.479996,0.022172192,1.827711238,,,,,,,,
11/6/87,250.410004,-0.015993367,-1.362169331,,,,,,,,
11/9/87,243.169998,-0.028912607,-2.44196046,,,,,,,,
11/10/87,239,-0.017148489,-1.458714502,,,,,,,,
11/11/87,241.899994,0.012133866,0.988707154,,,,,,,,
11/12/87,248.520004,0.027366722,2.261870551,,,,,,,,
11/13/87,245.639999,-0.011588624,-0.994020576,,,,,,,,
11/16/87,246.759995,0.004559502,0.355641151,,,,,,,,
11/17/87,243.039993,-0.015075385,-1.285444334,,,,,,,,
11/18/87,245.550003,0.01032756,0.837735901,,,,,,,,
11/19/87,240.050003,-0.022398697,-1.897527294,,,,,,,,
11/20/87,242,0.008123295,0.653503292,,,,,,,,
11/23/87,242.990005,0.00409093,0.316477866,,,,,,,,
11/24/87,246.389999,0.01399232,1.144036916,,,,,,,,
11/25/87,244.100006,-0.00929418,-0.802250716,,,,,,,,
11/27/87,240.339996,-0.015403564,-1.312873516,,,,,,,,
11/30/87,230.300003,-0.041774125,-3.5169272,,,,,,,,
12/1/87,232,0.007381663,0.59151762,,,,,,,,
12/2/87,233.449997,0.006249987,0.496932056,,,,,,,,
12/3/87,225.210007,-0.035296595,-2.975534719,,,,,,,,
12/4/87,223.919998,-0.005728027,-0.504191353,,,,,,,,
12/7/87,228.759995,0.021614849,1.78112851,,,,,,,,
12/8/87,234.910004,0.026884111,2.221533809,,,,,,,,
12/9/87,238.889999,0.016942637,1.39062465,,,,,,,,
12/10/87,233.570007,-0.02226963,-1.886739942,,,,,,,,
12/11/87,235.320007,0.0074924,0.60077306,,,,,,,,
